id,month,day,hour,temperature,windspeed,humidity,visibility,holiday,workingday,season,count
6514,10,12,6,9.9,0,92,2759,0,1,3,279
6515,10,12,7,10,0.6,92,2814,0,1,3,713
6516,10,12,8,12.4,0.4,81,3714,0,1,3,958
6517,10,12,9,15.1,0.4,71,3745,0,1,3,565
6518,10,12,10,17.9,1.3,60,2984,0,1,3,498
6519,10,12,11,19.5,0.8,50,4225,0,1,3,711
6520,10,12,12,21.7,2.1,41,5000,0,1,3,785
6521,10,12,13,22.2,2.4,39,5000,0,1,3,786
6522,10,12,14,23.1,2,35,5000,0,1,3,763
6523,10,12,15,23.3,2,30,5000,0,1,3,971
6524,10,12,16,22.6,1.7,32,5000,0,1,3,"1,152"
6525,10,12,17,21,1.2,40,5000,0,1,3,"1,337"
6526,10,12,18,18.5,1.8,51,5000,0,1,3,"1,433"
6527,10,12,19,16.6,1.3,62,5000,0,1,3,"1,098"
6528,10,12,20,16.1,0,61,4736,0,1,3,"1,061"
6529,10,12,21,15.3,0,68,4493,0,1,3,944
6530,10,12,22,14.4,1.1,74,4117,0,1,3,781
6531,10,12,23,14.2,0.2,73,3827,0,1,3,677
6537,10,13,5,12.5,1,87,2698,0,1,3,165
6538,10,13,6,12.2,0.9,88,2507,0,1,3,272
6539,10,13,7,12.1,0,89,2416,0,1,3,768
6540,10,13,8,14,0.4,80,2958,0,1,3,996
6541,10,13,9,16,0.3,69,3144,0,1,3,578
6542,10,13,10,19,0.7,56,3755,0,1,3,589
6543,10,13,11,21.1,1.5,48,3987,0,1,3,733
6544,10,13,12,22,1.6,40,5000,0,1,3,850
6545,10,13,13,22.7,0.7,37,5000,0,1,3,936
6546,10,13,14,21.3,2.8,46,5000,0,1,3,952
6547,10,13,15,21,2.2,52,4993,0,1,3,"1,143"
6548,10,13,16,20.2,1.9,51,5000,0,1,3,"1,312"
6549,10,13,17,19.2,1.1,57,4964,0,1,3,"1,453"
6550,10,13,18,18.3,1.2,59,4966,0,1,3,"1,561"
6551,10,13,19,17.2,1,69,4728,0,1,3,"1,232"
6552,10,13,20,16.6,1.3,70,3972,0,1,3,"1,110"
6553,10,13,21,15.7,1,79,3673,0,1,3,"1,127"
6554,10,13,22,15.1,1,80,3400,0,1,3,918
6555,10,13,23,14.4,0.8,83,3026,0,1,3,771
6561,10,14,5,11,0.9,93,1212,0,1,3,147
6562,10,14,6,10.9,0.7,93,1273,0,1,3,197
6563,10,14,7,11.3,0.8,92,1352,0,1,3,358
6564,10,14,8,12.3,0.4,88,1903,0,1,3,535
6565,10,14,9,14.4,0.3,77,2304,0,1,3,652
6566,10,14,10,15.4,0.5,74,2378,0,1,3,706
6567,10,14,11,17.3,1.3,64,3882,0,1,3,850
6568,10,14,12,20.3,0.9,49,4316,0,1,3,"1,035"
6569,10,14,13,20.1,2.6,54,4220,0,1,3,"1,121"
6570,10,14,14,21.4,1.7,47,3968,0,1,3,"1,203"
6571,10,14,15,20.2,2.9,54,4035,0,1,3,"1,197"
6572,10,14,16,21.4,1,47,5000,0,1,3,"1,267"
6573,10,14,17,19.3,2.1,52,4993,0,1,3,"1,237"
6574,10,14,18,18.2,1.7,59,4739,0,1,3,670
6575,10,14,19,15.1,3,73,1846,0,1,3,801
6576,10,14,20,14.3,1.3,78,1589,0,1,3,550
6577,10,14,21,13.8,0.8,87,960,0,1,3,540
6578,10,14,22,13.4,1.1,90,804,0,1,3,539
6579,10,14,23,12.8,0.6,92,474,0,1,3,531
6585,10,15,5,11.3,0.9,94,555,0,1,3,108
6586,10,15,6,11.1,0,95,475,0,1,3,161
6587,10,15,7,10.6,0.2,95,462,0,1,3,219
6588,10,15,8,12.2,0,91,934,0,1,3,462
6589,10,15,9,13.7,1.7,83,1732,0,1,3,536
6590,10,15,10,17.6,1.1,73,2591,0,1,3,664
6591,10,15,11,18.4,1.6,61,4911,0,1,3,761
6592,10,15,12,19.9,3,54,4967,0,1,3,897
6593,10,15,13,19.6,4,54,4995,0,1,3,"1,053"
6594,10,15,14,19,2.4,59,4974,0,1,3,"1,113"
6595,10,15,15,20.6,2.2,57,3530,0,1,3,"1,130"
6596,10,15,16,20.8,3.5,54,4970,0,1,3,"1,216"
6597,10,15,17,18.2,2.8,49,5000,0,1,3,"1,196"
6598,10,15,18,16.5,1.4,58,5000,0,1,3,"1,117"
6599,10,15,19,15.4,1.8,66,4938,0,1,3,973
6600,10,15,20,14.5,0.8,71,3911,0,1,3,869
6601,10,15,21,13.9,1,78,2488,0,1,3,817
6602,10,15,22,13.8,1.4,79,2328,0,1,3,618
6603,10,15,23,13.3,0.6,84,1549,0,1,3,502
6609,10,16,5,12.7,1.6,91,941,0,1,3,138
6610,10,16,6,12.4,1.1,90,903,0,1,3,244
6611,10,16,7,12.4,1.4,89,1006,0,1,3,667
6612,10,16,8,14.3,0.7,80,1283,0,1,3,898
6613,10,16,9,16.6,1.8,61,3384,0,1,3,530
6614,10,16,10,18.3,2.8,48,4713,0,1,3,489
6615,10,16,11,18.5,1.9,46,4396,0,1,3,664
6616,10,16,12,18.8,2.5,46,4612,0,1,3,772
6617,10,16,13,18.7,2.4,43,4909,0,1,3,706
6618,10,16,14,19.8,1.8,41,4895,0,1,3,749
6619,10,16,15,20.6,1.4,44,4892,0,1,3,879
6620,10,16,16,19.8,2.4,40,4967,0,1,3,"1,112"
6621,10,16,17,17.9,3.3,45,5000,0,1,3,"1,257"
6622,10,16,18,15.7,2.5,49,5000,0,1,3,"1,305"
6623,10,16,19,13.7,1.6,54,5000,0,1,3,"1,045"
6624,10,16,20,12.2,2.1,58,5000,0,1,3,956
6625,10,16,21,12,1.6,57,5000,0,1,3,849
6626,10,16,22,11,1.1,65,5000,0,1,3,649
6627,10,16,23,10.4,1.3,72,5000,0,1,3,540
6633,10,17,5,7,0,89,4861,0,1,3,120
6634,10,17,6,6.4,1.2,91,4517,0,1,3,251
6635,10,17,7,6.4,1.3,92,4411,0,1,3,635
6636,10,17,8,8.6,0.4,81,4885,0,1,3,899
6637,10,17,9,12.4,0.3,68,4704,0,1,3,566
6638,10,17,10,14.8,1.2,51,4841,0,1,3,502
6639,10,17,11,16.9,0.6,41,4997,0,1,3,661
6640,10,17,12,18.5,1.1,26,5000,0,1,3,766
6641,10,17,13,19.4,2.1,24,5000,0,1,3,760
6642,10,17,14,20.4,1.2,24,5000,0,1,3,691
6643,10,17,15,21.2,0.9,30,5000,0,1,3,895
6644,10,17,16,21.3,0.9,29,5000,0,1,3,"1,105"
6645,10,17,17,19,1.5,37,5000,0,1,3,"1,365"
6646,10,17,18,16.9,0,48,5000,0,1,3,"1,354"
6647,10,17,19,14.9,1.1,63,5000,0,1,3,"1,050"
6648,10,17,20,13.6,0,69,5000,0,1,3,975
6649,10,17,21,12.7,1.2,75,5000,0,1,3,850
6650,10,17,22,12.1,0.8,79,4925,0,1,3,718
6651,10,17,23,11,0,84,4995,0,1,3,577
6657,10,18,5,8.2,0.7,93,2198,0,1,3,118
6658,10,18,6,7.8,1.3,94,2281,0,1,3,224
6659,10,18,7,7.6,1.1,93,2275,0,1,3,711
6660,10,18,8,9.4,1.1,86,3761,0,1,3,972
6661,10,18,9,12.7,0.2,71,4083,0,1,3,518
6662,10,18,10,14.9,1,64,3878,0,1,3,531
6663,10,18,11,17.5,1.2,55,4031,0,1,3,724
6664,10,18,12,19.3,1.1,44,4706,0,1,3,794
6665,10,18,13,22,2.6,37,5000,0,1,3,735
6666,10,18,14,23.3,2.1,32,5000,0,1,3,770
6667,10,18,15,22.4,2.5,33,5000,0,1,3,"1,001"
6668,10,18,16,23,1,32,5000,0,1,3,"1,172"
6669,10,18,17,20.8,2,36,5000,0,1,3,"1,360"
6670,10,18,18,19.3,2.4,39,5000,0,1,3,"1,474"
6671,10,18,19,16.3,1.9,58,5000,0,1,3,"1,114"
6672,10,18,20,15.4,1.2,60,5000,0,1,3,"1,050"
6673,10,18,21,14.3,1.1,68,5000,0,1,3,953
6674,10,18,22,13.6,1.7,77,5000,0,1,3,748
6675,10,18,23,13.5,2.1,80,4744,0,1,3,559
6681,10,19,5,12.2,0.4,88,3790,0,1,3,129
6682,10,19,6,12.6,1.1,90,2331,0,1,3,267
6683,10,19,7,12.3,1.2,90,2894,0,1,3,784
6684,10,19,8,14.2,1.5,81,4463,0,1,3,"1,020"
6685,10,19,9,15.9,0.8,74,4862,0,1,3,541
6686,10,19,10,16.6,2.8,75,4597,0,1,3,475
6687,10,19,11,18.6,1.1,69,4708,0,1,3,668
6688,10,19,12,19.2,0.8,70,4537,0,1,3,688
6689,10,19,13,19.1,2.1,74,3679,0,1,3,499
6690,10,19,14,19.1,0.8,75,1591,0,1,3,71
6691,10,19,15,17.2,2.7,92,146,0,1,3,45
6692,10,19,16,16.2,1.6,93,489,0,1,3,149
6693,10,19,17,16.1,1.3,94,767,0,1,3,395
6694,10,19,18,16.2,1.4,94,478,0,1,3,511
6695,10,19,19,16.1,0.6,95,218,0,1,3,304
6696,10,19,20,15.1,0.3,89,588,0,1,3,469
6697,10,19,21,14.4,0.7,94,405,0,1,3,359
6698,10,19,22,14.6,2.8,91,727,0,1,3,145
6699,10,19,23,14.1,1.7,84,1814,0,1,3,317
6705,10,20,5,10.8,2.9,82,1362,0,1,3,40
6706,10,20,6,9.8,2.4,91,3219,0,1,3,149
6707,10,20,7,9.7,0.1,91,5000,0,1,3,550
6708,10,20,8,10.8,1,85,5000,0,1,3,946
6709,10,20,9,13,2.7,63,5000,0,1,3,540
6710,10,20,10,14.4,2.5,52,5000,0,1,3,566
6711,10,20,11,14.9,4.8,46,5000,0,1,3,788
6712,10,20,12,15.1,5,34,5000,0,1,3,822
6713,10,20,13,15,4.9,37,5000,0,1,3,827
6714,10,20,14,14.4,5,39,5000,0,1,3,887
6715,10,20,15,15.7,3.6,35,5000,0,1,3,"1,006"
6716,10,20,16,14.9,4.2,38,5000,0,1,3,"1,183"
6717,10,20,17,13.2,3.9,44,5000,0,1,3,"1,368"
6718,10,20,18,11.4,3.6,54,5000,0,1,3,"1,322"
6719,10,20,19,10.6,3.6,53,5000,0,1,3,"1,041"
6720,10,20,20,9.8,2.6,56,5000,0,1,3,899
6721,10,20,21,9.2,2.2,57,5000,0,1,3,854
6722,10,20,22,8.8,2.4,60,5000,0,1,3,710
6723,10,20,23,7.5,2,69,5000,0,1,3,616
6729,10,21,5,4.7,0.5,82,5000,0,1,3,132
6730,10,21,6,4.3,0.8,87,5000,0,1,3,143
6731,10,21,7,4.1,0.5,87,5000,0,1,3,265
6732,10,21,8,7.1,1.3,69,5000,0,1,3,515
6733,10,21,9,10.3,2.8,52,5000,0,1,3,582
6734,10,21,10,11.5,2.9,55,3831,0,1,3,576
6735,10,21,11,13.8,2.5,53,5000,0,1,3,777
6736,10,21,12,14.6,2.1,56,5000,0,1,3,794
6737,10,21,13,15.9,2.4,58,5000,0,1,3,949
6738,10,21,14,17,1.9,54,5000,0,1,3,"1,076"
6739,10,21,15,17.8,3.3,40,5000,0,1,3,"1,128"
6740,10,21,16,17.2,3.2,39,5000,0,1,3,"1,131"
6741,10,21,17,15.1,2.7,40,5000,0,1,3,"1,191"
6742,10,21,18,13.6,2.1,44,5000,0,1,3,"1,055"
6743,10,21,19,12.6,2.5,44,5000,0,1,3,931
6744,10,21,20,11.2,2.4,47,5000,0,1,3,880
6745,10,21,21,10.6,1.3,52,5000,0,1,3,780
6746,10,21,22,9.5,2.1,61,5000,0,1,3,647
6747,10,21,23,8.6,1.6,66,5000,0,1,3,571
6753,10,22,5,5.2,1.3,90,4878,0,1,3,78
6754,10,22,6,4.9,0,91,4587,0,1,3,109
6755,10,22,7,4.8,0.9,91,4679,0,1,3,194
6756,10,22,8,7.1,0.2,82,4958,0,1,3,388
6757,10,22,9,9.8,0.4,70,4948,0,1,3,465
6758,10,22,10,13.1,1.2,56,5000,0,1,3,578
6759,10,22,11,15.6,1.7,45,5000,0,1,3,746
6760,10,22,12,16.5,1.9,34,5000,0,1,3,876
6761,10,22,13,17.3,1.5,37,5000,0,1,3,"1,072"
6762,10,22,14,19.2,1.7,37,5000,0,1,3,"1,134"
6763,10,22,15,17.5,2.8,49,5000,0,1,3,"1,152"
6764,10,22,16,17.1,1.3,49,5000,0,1,3,"1,172"
6765,10,22,17,16.1,1.6,55,5000,0,1,3,"1,184"
6766,10,22,18,15.3,1.4,60,5000,0,1,3,"1,034"
6767,10,22,19,14.5,1.9,63,4941,0,1,3,919
6768,10,22,20,13.7,2.1,67,4842,0,1,3,793
6769,10,22,21,13.1,1.8,72,4795,0,1,3,707
6770,10,22,22,12.4,0.7,78,4580,0,1,3,531
6771,10,22,23,11.8,0.3,82,4517,0,1,3,435
6777,10,23,5,8.8,1,94,1978,0,1,3,125
6778,10,23,6,8.4,1.1,94,1625,0,1,3,231
6779,10,23,7,8.3,0.5,95,1715,0,1,3,609
6780,10,23,8,9.7,0.7,90,2572,0,1,3,911
6781,10,23,9,12.6,0.1,79,2793,0,1,3,504
6782,10,23,10,15.5,0.4,69,3327,0,1,3,547
6783,10,23,11,17.9,1.7,62,3759,0,1,3,658
6784,10,23,12,19.4,1.5,54,4915,0,1,3,764
6785,10,23,13,19.8,0.9,52,5000,0,1,3,675
6786,10,23,14,20.5,0.6,47,5000,0,1,3,723
6787,10,23,15,19.4,0.2,51,5000,0,1,3,866
6788,10,23,16,19.1,1.6,49,5000,0,1,3,"1,085"
6789,10,23,17,18.2,2.1,55,5000,0,1,3,"1,244"
6790,10,23,18,16.9,1.5,60,5000,0,1,3,"1,313"
6791,10,23,19,14.6,1.2,73,5000,0,1,3,"1,074"
6792,10,23,20,13.7,0.4,78,4789,0,1,3,936
6793,10,23,21,12.7,1.3,83,3760,0,1,3,799
6794,10,23,22,12,0,87,3050,0,1,3,668
6795,10,23,23,11.2,0.3,90,2388,0,1,3,486
6801,10,24,5,8.7,1.1,95,523,0,1,3,137
6802,10,24,6,8.6,1.5,95,614,0,1,3,253
6803,10,24,7,8.6,0.9,95,678,0,1,3,655
6804,10,24,8,10.3,0.1,91,1248,0,1,3,937
6805,10,24,9,11.9,0.4,84,1557,0,1,3,528
6806,10,24,10,15.1,0.6,69,2187,0,1,3,524
6807,10,24,11,17.6,0.5,61,2282,0,1,3,680
6808,10,24,12,19.1,2.2,48,4802,0,1,3,760
6809,10,24,13,20.4,1.4,46,5000,0,1,3,668
6810,10,24,14,19.4,0.8,52,5000,0,1,3,772
6811,10,24,15,19.8,1.6,54,5000,0,1,3,855
6812,10,24,16,19.3,2.1,53,4984,0,1,3,"1,079"
6813,10,24,17,18,1.5,62,4990,0,1,3,"1,349"
6814,10,24,18,17,0.3,67,4639,0,1,3,"1,441"
6815,10,24,19,15.9,0.6,73,3657,0,1,3,"1,052"
6816,10,24,20,14.9,1,80,2830,0,1,3,990
6817,10,24,21,13.8,0.3,85,2184,0,1,3,886
6818,10,24,22,12.9,2,89,1573,0,1,3,650
6819,10,24,23,13,0.2,88,1475,0,1,3,509
6825,10,25,5,10.7,0.1,95,250,0,1,3,132
6826,10,25,6,10.7,0.2,95,393,0,1,3,273
6827,10,25,7,10.5,0.6,95,476,0,1,3,713
6828,10,25,8,11.8,0.3,91,750,0,1,3,983
6829,10,25,9,14.4,0.5,77,1434,0,1,3,555
6830,10,25,10,16.6,1.6,66,1469,0,1,3,585
6831,10,25,11,18.7,1.6,55,2377,0,1,3,703
6832,10,25,12,20.4,2.1,53,3869,0,1,3,801
6833,10,25,13,21.2,1.4,52,4902,0,1,3,747
6834,10,25,14,22.2,1,49,4790,0,1,3,809
6835,10,25,15,22.5,1.3,49,5000,0,1,3,925
6836,10,25,16,22.1,1.8,49,4989,0,1,3,"1,255"
6837,10,25,17,20.3,1.6,51,5000,0,1,3,"1,348"
6838,10,25,18,18.9,1.8,57,4906,0,1,3,"1,431"
6839,10,25,19,16.7,1.1,69,4473,0,1,3,"1,088"
6840,10,25,20,15.2,1.3,79,3370,0,1,3,"1,046"
6841,10,25,21,14.5,0.2,83,2383,0,1,3,953
6842,10,25,22,13.5,0.3,86,1778,0,1,3,732
6843,10,25,23,12.9,1.1,89,1527,0,1,3,610
6849,10,26,5,11.3,0,95,351,0,1,3,145
6850,10,26,6,11.9,0.2,95,352,0,1,3,244
6851,10,26,7,12.7,0.3,94,426,0,1,3,712
6852,10,26,8,13.3,0.1,92,488,0,1,3,"1,011"
6853,10,26,9,14.7,0,87,739,0,1,3,532
6854,10,26,10,17.2,1.9,76,1218,0,1,3,519
6855,10,26,11,19.7,2.7,64,1215,0,1,3,687
6856,10,26,12,21.4,2.7,57,1336,0,1,3,798
6857,10,26,13,21.8,3.3,54,1331,0,1,3,785
6858,10,26,14,21.6,4.4,56,1303,0,1,3,874
6859,10,26,15,21.7,2.4,56,1301,0,1,3,999
6860,10,26,16,21.1,1.9,57,1449,0,1,3,"1,275"
6861,10,26,17,19.9,2,62,1363,0,1,3,"1,440"
6862,10,26,18,18.9,2,65,1482,0,1,3,"1,504"
6863,10,26,19,17.8,3.3,73,1318,0,1,3,"1,066"
6864,10,26,20,17.1,3,80,859,0,1,3,"1,061"
6865,10,26,21,16.9,3,83,606,0,1,3,962
6866,10,26,22,16.5,1,86,564,0,1,3,781
6867,10,26,23,15.6,1.7,83,433,0,1,3,671
6873,10,27,5,13.4,1.4,74,1908,0,1,3,142
6874,10,27,6,12.7,1.5,75,1942,0,1,3,256
6875,10,27,7,12.3,1.9,81,734,0,1,3,717
6876,10,27,8,13.1,1.1,74,1984,0,1,3,960
6877,10,27,9,13.6,0.5,71,2184,0,1,3,561
6878,10,27,10,14.7,2,58,4912,0,1,3,604
6879,10,27,11,15.5,2,56,4316,0,1,3,746
6880,10,27,12,16.5,0.6,57,3393,0,1,3,801
6881,10,27,13,17.2,0.8,52,3157,0,1,3,820
6882,10,27,14,17.4,2.1,53,1978,0,1,3,950
6883,10,27,15,18.5,1.9,48,2390,0,1,3,"1,142"
6884,10,27,16,18.4,1.2,49,2089,0,1,3,"1,356"
6885,10,27,17,16.3,1,60,2245,0,1,3,"1,489"
6886,10,27,18,15,1.2,68,2187,0,1,3,"1,571"
6887,10,27,19,13.7,1.7,76,1767,0,1,3,"1,163"
6888,10,27,20,12.9,1.4,80,1503,0,1,3,"1,048"
6889,10,27,21,13,0,77,1493,0,1,3,906
6890,10,27,22,12.2,0,82,1101,0,1,3,842
6891,10,27,23,11.3,0,87,889,0,1,3,650
6897,10,28,5,8.6,0,94,372,0,1,3,131
6898,10,28,6,8.4,1.5,94,402,0,1,3,144
6899,10,28,7,8,1.6,94,409,0,1,3,312
6900,10,28,8,9.7,0,92,566,0,1,3,545
6901,10,28,9,12.6,1,78,867,0,1,3,591
6902,10,28,10,15.5,1.6,70,1133,0,1,3,759
6903,10,28,11,17.1,1.5,55,2840,0,1,3,836
6904,10,28,12,18.4,2.3,51,4663,0,1,3,"1,018"
6905,10,28,13,19.5,1.9,49,4663,0,1,3,"1,038"
6906,10,28,14,18.4,2.8,51,4191,0,1,3,"1,056"
6907,10,28,15,19.3,3,50,4089,0,1,3,"1,136"
6908,10,28,16,18.3,0.5,54,3831,0,1,3,"1,264"
6909,10,28,17,17.1,1.1,56,3616,0,1,3,"1,267"
6910,10,28,18,15.6,1.7,63,3754,0,1,3,"1,114"
6911,10,28,19,14.3,1.8,70,3578,0,1,3,963
6912,10,28,20,13.1,1.8,75,2874,0,1,3,912
6913,10,28,21,12.5,0.6,76,2742,0,1,3,887
6914,10,28,22,11.8,0.6,80,2580,0,1,3,663
6915,10,28,23,10.7,0.5,85,2120,0,1,3,603
6921,10,29,5,7.5,1.2,91,1602,0,1,3,85
6922,10,29,6,7.5,0.6,94,1184,0,1,3,103
6923,10,29,7,7,0.8,93,1384,0,1,3,174
6924,10,29,8,8.7,0,89,1888,0,1,3,380
6925,10,29,9,11.5,0.3,76,1958,0,1,3,483
6926,10,29,10,14.6,0.8,64,2963,0,1,3,619
6927,10,29,11,16.6,0.9,56,4101,0,1,3,719
6928,10,29,12,18,1.5,49,4286,0,1,3,906
6929,10,29,13,20.1,1.3,41,4967,0,1,3,937
6930,10,29,14,20.3,1.1,42,4850,0,1,3,"1,031"
6931,10,29,15,21.3,1.2,39,5000,0,1,3,"1,073"
6932,10,29,16,20.6,0.5,41,4989,0,1,3,"1,133"
6933,10,29,17,18.2,1.5,48,5000,0,1,3,"1,057"
6934,10,29,18,16.5,1.6,56,5000,0,1,3,"1,017"
6935,10,29,19,14.6,1.8,68,4881,0,1,3,913
6936,10,29,20,13.3,0.8,74,3865,0,1,3,836
6937,10,29,21,12.7,0,76,2835,0,1,3,743
6938,10,29,22,11.5,1.1,82,3103,0,1,3,548
6939,10,29,23,11,1.2,85,2766,0,1,3,457
6945,10,30,5,8.5,1.2,93,1081,0,1,3,120
6946,10,30,6,8.2,1.2,94,831,0,1,3,198
6947,10,30,7,8.1,0.5,94,802,0,1,3,647
6948,10,30,8,9.4,1,88,1350,0,1,3,902
6949,10,30,9,12.5,0.1,77,1603,0,1,3,492
6950,10,30,10,15.2,0.7,67,1740,0,1,3,518
6951,10,30,11,17.1,1.7,59,1938,0,1,3,699
6952,10,30,12,19.1,1.9,54,2548,0,1,3,738
6953,10,30,13,20.1,1.9,51,2921,0,1,3,693
6954,10,30,14,21.6,1.2,44,4157,0,1,3,728
6955,10,30,15,21.9,2,38,4692,0,1,3,911
6956,10,30,16,21.8,1.1,40,4420,0,1,3,"1,162"
6957,10,30,17,18.9,1.5,51,4814,0,1,3,"1,379"
6958,10,30,18,17.5,1.4,57,4140,0,1,3,"1,426"
6959,10,30,19,15.6,1.5,69,3685,0,1,3,"1,119"
6960,10,30,20,14.5,0.1,74,2698,0,1,3,"1,009"
6961,10,30,21,13.3,0,79,2233,0,1,3,865
6962,10,30,22,12.6,0.4,81,2304,0,1,3,686
6963,10,30,23,11.7,0,85,1989,0,1,3,516
6969,10,31,5,11.1,0,91,648,0,1,3,135
6970,10,31,6,11.2,0.6,93,285,0,1,3,250
6971,10,31,7,11.4,0,93,275,0,1,3,690
6972,10,31,8,11.4,1,92,301,0,1,3,931
6973,10,31,9,11.6,1.6,88,457,0,1,3,514
6974,10,31,10,13.8,1.3,80,729,0,1,3,501
6975,10,31,11,15.7,0.6,68,1091,0,1,3,708
6976,10,31,12,18.6,1.9,55,1611,0,1,3,733
6977,10,31,13,20.1,1.5,42,2239,0,1,3,657
6978,10,31,14,21.9,1.7,31,4202,0,1,3,764
6979,10,31,15,22.7,2.1,17,5000,0,1,3,875
6980,10,31,16,21.1,2.5,30,2992,0,1,3,"1,123"
6981,10,31,17,19.6,1.4,35,2466,0,1,3,"1,299"
6982,10,31,18,17.8,2.3,42,1902,0,1,3,"1,371"
6983,10,31,19,16.5,2.5,54,3056,0,1,3,"1,117"
6984,10,31,20,15.8,2.4,74,2207,0,1,3,998
6985,10,31,21,14.7,2.4,75,1515,0,1,3,944
6986,10,31,22,14.2,1.6,72,1706,0,1,3,786
6987,10,31,23,12.6,0.4,76,1469,0,1,3,618
6993,11,1,5,13.3,1.6,72,2269,0,1,3,141
6994,11,1,6,12.6,0.1,78,2045,0,1,3,245
6995,11,1,7,13.7,1.2,78,2603,0,1,3,670
6996,11,1,8,14.2,0.6,79,2407,0,1,3,956
6997,11,1,9,16.3,1.5,73,2366,0,1,3,558
6998,11,1,10,17.5,2.3,73,2756,0,1,3,535
6999,11,1,11,19.1,0.8,71,3045,0,1,3,731
7000,11,1,12,21.5,2.5,61,2595,0,1,3,738
7001,11,1,13,21.5,2,63,2155,0,1,3,768
7002,11,1,14,22.5,2.9,60,2405,0,1,3,819
7003,11,1,15,24,1.9,51,3094,0,1,3,896
7004,11,1,16,23.1,2.3,53,3119,0,1,3,"1,187"
7005,11,1,17,21.5,2.5,57,3111,0,1,3,"1,379"
7006,11,1,18,20.3,1.6,64,2896,0,1,3,"1,404"
7007,11,1,19,19.7,2.6,68,2847,0,1,3,"1,160"
7008,11,1,20,19,1.6,70,2419,0,1,3,"1,064"
7009,11,1,21,19,2.4,71,2348,0,1,3,916
7010,11,1,22,19.3,2.2,71,2563,0,1,3,782
7011,11,1,23,19.2,2.4,71,2779,0,1,3,650
7017,11,2,5,15.1,1.6,83,1755,0,1,3,144
7018,11,2,6,14.2,0.1,87,1437,0,1,3,249
7019,11,2,7,14.2,1.9,86,1527,0,1,3,744
7020,11,2,8,15.5,0.6,82,1688,0,1,3,983
7021,11,2,9,18.4,0.8,68,1908,0,1,3,519
7022,11,2,10,21.5,2.4,51,4750,0,1,3,563
7023,11,2,11,23.3,3.2,44,5000,0,1,3,669
7024,11,2,12,24,3,41,4974,0,1,3,766
7025,11,2,13,25.4,2.1,36,5000,0,1,3,718
7026,11,2,14,25.9,2.4,31,5000,0,1,3,752
7027,11,2,15,26,2.1,30,5000,0,1,3,909
7028,11,2,16,25.6,2.2,28,5000,0,1,3,"1,273"
7029,11,2,17,23.4,2.2,34,5000,0,1,3,"1,363"
7030,11,2,18,21.7,1.6,41,5000,0,1,3,"1,387"
7031,11,2,19,20.3,1.5,49,5000,0,1,3,"1,180"
7032,11,2,20,19.3,2.3,53,5000,0,1,3,"1,077"
7033,11,2,21,19.1,2.4,60,5000,0,1,3,945
7034,11,2,22,18.9,2.7,56,5000,0,1,3,889
7035,11,2,23,18,1.6,59,5000,0,1,3,684
7041,11,3,5,14.3,1.2,67,4896,0,1,3,163
7042,11,3,6,14.8,1.5,65,5000,0,1,3,273
7043,11,3,7,14.2,2,71,4683,0,1,3,730
7044,11,3,8,15.2,0.3,72,4755,0,1,3,"1,024"
7045,11,3,9,18.4,0.2,66,4075,0,1,3,611
7046,11,3,10,20.5,1.2,64,4730,0,1,3,551
7047,11,3,11,22.7,4.2,57,4993,0,1,3,746
7048,11,3,12,23.6,4.5,56,4937,0,1,3,797
7049,11,3,13,22.4,1.7,57,4547,0,1,3,839
7050,11,3,14,23.3,2.7,54,4392,0,1,3,883
7051,11,3,15,23.4,2.5,56,5000,0,1,3,"1,015"
7052,11,3,16,22.9,2,58,4866,0,1,3,"1,319"
7053,11,3,17,21.9,1.4,61,4038,0,1,3,"1,458"
7054,11,3,18,20.7,0.8,69,3355,0,1,3,"1,414"
7055,11,3,19,20.1,2.7,76,2693,0,1,3,"1,131"
7056,11,3,20,19.7,2.2,80,2103,0,1,3,"1,052"
7057,11,3,21,19.3,3.4,83,1416,0,1,3,991
7058,11,3,22,19.2,1.9,84,1348,0,1,3,911
7059,11,3,23,19,1.3,85,1394,0,1,3,674
7065,11,4,5,17.8,0.3,89,909,0,1,3,128
7066,11,4,6,17.5,0.7,91,777,0,1,3,186
7067,11,4,7,17.2,0.3,92,701,0,1,3,316
7068,11,4,8,17.9,0.9,91,739,0,1,3,494
7069,11,4,9,19,1.1,85,1635,0,1,3,618
7070,11,4,10,20.1,0.3,77,2069,0,1,3,704
7071,11,4,11,21.2,0.3,72,2387,0,1,3,775
7072,11,4,12,21,0.7,73,2238,0,1,3,873
7073,11,4,13,21.1,1.2,71,3521,0,1,3,698
7074,11,4,14,21.4,3,67,4749,0,1,3,491
7075,11,4,15,20.5,2.6,75,2284,0,1,3,478
7076,11,4,16,20.1,1.3,78,2755,0,1,3,659
7077,11,4,17,19.5,1.6,76,2989,0,1,3,893
7078,11,4,18,18.9,3.7,76,2970,0,1,3,921
7079,11,4,19,18.7,4.8,76,3624,0,1,3,872
7080,11,4,20,18.3,4,78,3489,0,1,3,831
7081,11,4,21,17.8,3.4,79,3391,0,1,3,808
7082,11,4,22,17.5,3.8,80,3395,0,1,3,753
7083,11,4,23,17.7,2.9,79,3505,0,1,3,601
7089,11,5,5,17.1,4,81,4891,0,1,3,104
7090,11,5,6,16.9,2.8,82,4946,0,1,3,97
7091,11,5,7,17.2,1.6,81,4509,0,1,3,180
